9846	403
55794	403
4861	405
5305	408
84717	408
5305	409
84717	409
1047	410
5267	410
5819	410
6013	410
6429	410
10648	410
25818	410
55554	410
79630	410
160065	410
1047	411
26232	411
26273	411
79630	411
1006	421
8974	421
30851	421
283208	421
963	427
1047	427
2958	427
5913	427
6433	427
6610	427
6839	427
8220	427
22977	427
26232	427
26292	427
26353	427
51530	427
317719	427
6201	433
27020	433
51608	439
4711	440
9846	440
81618	440
1903	444
1947	444
6855	444
10921	444
740	445
2810	445
3249	445
4070	445
9846	445
10268	445
50674	445
56934	445
81618	445
404636	445
1191	462
1991	462
3956	462
3958	462
7903	462
81847	462
92369	462
2357	472
2833	472
2840	472
3354	472
7434	472
7782	472
7852	472
9993	472
10518	472
10994	472
11318	472
11326	472
27020	472
27334	472
53632	472
54584	472
54940	472
55800	472
57007	472
64175	472
79844	472
286530	472
3065	473
5929	473
8655	473
11091	473
140735	473
478	476
478	477
478	479
478	480
478	481
478	483
51649	487
53339	487
55243	487
338872	487
554	490
801	490
1903	490
2840	490
3354	490
6273	490
10803	490
27020	490
93377	490
554	491
801	491
1903	491
2833	491
3354	491
3958	491
6273	491
9993	491
27020	491
93377	491
682	493
801	493
1902	493
1903	493
2833	493
3958	493
3964	493
3965	493
4735	493
9993	493
10803	493
11006	493
27020	493
93377	493
152519	493
506	498
1718	506
1903	506
506	509
506	515
522	515
7434	515
27122	515
92691	515
941	518
1902	518
2358	518
3354	518
506	521
506	522
526	523
534	523
3958	523
10159	523
10312	523
23545	523
51606	523
245973	523
526	525
534	525
535	525
3958	525
10159	525
10312	525
23545	525
50617	525
51606	525
245973	525
534	526
535	526
3958	526
6610	526
10159	526
10312	526
23545	526
50617	526
51606	526
90231	526
245973	526
534	527
3098	527
10159	527
10312	527
23208	527
50617	527
51108	527
64689	527
90231	527
340547	527
526	528
534	528
535	528
3958	528
4879	528
10312	528
23545	528
50617	528
81618	528
245973	528
526	529
534	529
535	529
3958	529
6610	529
8480	529
10159	529
10312	529
23545	529
27287	529
50617	529
51606	529
245973	529
534	537
535	537
1047	537
1902	537
3122	537
3958	537
10159	537
10184	537
10312	537
10345	537
10960	537
23545	537
50617	537
51019	537
51108	537
64689	537
81562	537
90231	537
340547	537
323	538
3604	538
8788	538
10049	538
10653	538
11326	538
29121	538
136263	538
165721	538
506	539
944	545
958	545
2993	545
5159	545
6327	545
27020	545
55800	545
340547	545
1775	563
2958	563
5913	563
6433	563
6610	563
6839	563
7070	563
10018	563
10165	563
10318	563
10394	563
26231	563
26292	563
26353	563
57035	563
57338	563
64170	563
112609	563
154043	563
57035	566
112476	566
118472	566
147166	566
1386	571
7975	571
8655	571
23203	571
55324	571
79983	571
140735	571
598	572
7529	572
64764	572
3312	573
7780	575
7922	575
57007	575
598	578
4170	578
598	581
599	581
4170	581
590	582
817	582
10534	582
54765	582
55212	582
582	583
3959	583
4832	583
54765	583
55212	583
582	585
55212	585
740	587
3329	587
54059	587
941	590
11226	590
131377	590
6150	593
6275	593
7386	593
64975	593
84866	593
152926	593
1017	595
8468	595
740	598
8655	598
27287	598
55884	598
140735	598
941	617
2873	617
5873	617
6809	617
8829	617
55794	617
8419	631
598	637
8480	637
3024	641
6122	641
6137	641
6838	641
7507	641
9643	641
11103	641
57109	641
80262	641
5913	642
4100	644
7164	644
7260	644
11017	644
27287	644
55794	644
5191	645
1047	649
1140	649
1215	649
1775	649
4853	649
5047	649
10956	649
22854	649
23753	649
26232	649
26270	649
79630	649
84861	649
116372	649
158062	649
160065	649
387911	649
944	652
4314	652
64881	652
80007	652
90273	652
10956	653
79630	653
160065	653
963	657
5159	657
8788	657
90	659
4277	659
8788	659
10008	659
57007	659
5441	661
9330	661
51082	661
51184	661
51728	661
55718	661
84265	661
1140	662
1527	662
10228	662
23673	662
55248	662
55850	662
60561	662
79608	662
10345	665
26100	665
113174	665
9892	672
7529	673
64764	673
963	675
4108	675
9926	675
26353	675
51497	675
64761	675
92162	675
158787	675
5521	677
7529	677
10971	677
64764	677
646799	677
1901	678
7529	678
10971	678
64764	678
80185	682
10648	686
26232	686
2189	695
5636	695
83851	695
6749	696
10980	696
991	699
1902	699
93436	699
991	701
4085	701
51343	701
119504	701
246184	701
187	706
2104	708
3458	708
10916	708
50674	708
64377	708
26232	710
171483	712
80213	714
84294	714
3458	716
1191	718
5318	718
6610	718
7389	718
10018	718
10218	718
26292	718
57038	718
57179	718
79630	718
84861	718
387911	718
1401	720
5611	720
6610	720
9370	720
10577	720
10956	720
55600	720
79630	720
9212	726
10294	726
10534	726
53632	726
55006	726
64689	726
2357	738
2833	738
4070	738
6327	738
7260	738
7379	738
7434	738
7782	738
22820	738
27020	738
118932	738
154091	738
340547	738
28977	740
29074	740
51069	740
51571	740
64975	740
122704	740
8607	741
9343	741
10078	741
10856	741
11319	741
1131	745
3275	745
4277	745
5159	745
8741	745
8788	745
10008	745
26022	745
56110	745
6185	746
51097	746
1088	752
1132	752
1902	752
5191	752
9094	752
6809	754
8417	754
8676	754
23673	754
817	755
2512	755
7529	755
10971	755
64764	755
5318	760
6610	760
55737	760
57035	765
3604	780
4108	780
8788	780
55194	780
1047	781
1271	781
6013	781
10960	781
26232	781
26270	781
160065	781
338328	781
388650	781
5130	782
8139	782
80311	782
782	783
784	783
8139	783
782	784
5501	784
4879	794
9846	794
27287	794
55794	794
57179	794
283237	794
6327	801
10391	801
25764	801
54472	801
89910	801
404093	801
652	810
801	810
5304	810
5568	810
5913	810
5984	810
6610	810
7070	810
10165	810
10562	810
23462	810
26292	810
27294	810
55250	810
57035	810
219771	810
285855	810
1116	811
114897	813
801	814
1902	814
2773	814
2993	814
3249	814
4070	814
5538	814
9450	814
404636	814
817	816
1718	816
5880	816
7164	816
1718	817
4817	817
5880	817
7164	817
9212	817
29960	817
79877	817
79918	817
81849	817
801	818
817	818
1718	818
2908	818
5880	818
9883	818
439	819
64786	819
1777	821
51108	821
57462	821
64377	821
84000	821
221188	821
387837	821
439	822
740	822
4849	822
4879	822
5318	822
5716	822
6610	822
10165	822
10363	822
11017	822
26292	822
27122	822
27287	822
55735	822
55794	822
56107	822
57035	822
57179	822
283237	822
84290	823
2302	828
56101	828
84084	828
832	829
30011	829
832	830
4849	830
10671	830
11258	830
25904	830
51019	830
55571	830
84516	830
136319	830
823	831
84290	831
4849	832
10671	832
11258	832
25904	832
51019	832
55571	832
84516	832
136319	832
740	833
1917	833
9846	833
55794	833
81618	833
10268	836
4241	840
5531	840
65988	840
147463	840
2799	847
3098	857
28962	857
92691	857
202915	857
865	860
2534	860
10273	860
49856	860
79734	860
865	861
2534	861
3275	861
3300	861
79918	861
90203	861
165721	861
405753	861
645121	861
381	865
1413	865
2534	865
3312	865
5055	865
6013	865
49856	865
55735	865
79885	865
81618	865
2885	867
4690	867
8440	867
30011	867
64764	867
2885	868
4690	868
8440	868
30011	868
652	873
740	873
5191	873
6610	873
9846	873
10562	873
22977	873
25904	873
26292	873
27287	873
51368	873
55735	873
55794	873
56650	873
57035	873
64854	873
81618	873
6610	874
59274	889
83605	889
84066	889
151987	889
991	890
1017	890
4331	890
6050	890
23133	890
51343	890
342527	890
1017	891
1604	891
4331	891
6500	891
56672	891
9412	892
1017	894
1017	898
55294	898
55957	898
323	899
6241	899
6500	899
8514	899
1017	902
1022	902
2071	902
4331	902
9108	902
1025	904
10614	904
51574	904
80237	904
124790	904
131034	904
171483	904
1025	905
10614	905
51574	905
80237	905
124790	905
7089	908
7203	908
10574	908
1493	940
58478	944
4010	945
54663	945
6610	948
1047	949
3122	949
6440	949
26270	949
55800	949
158062	949
160065	949
388650	949
1047	950
2952	950
1047	955
1136	955
1137	955
1140	955
1141	955
1143	955
3077	955
4277	955
55800	955
60559	955
79630	955
116372	955
158062	955
163590	955
387911	955
590	957
56934	957
8879	960
145264	960
1047	961
3958	961
3964	961
7305	961
11006	961
26232	961
3964	965
1047	967
1903	967
3098	967
3958	967
4879	967
10960	967
29956	967
55794	967
79844	967
81562	967
92691	967
162427	967
1047	970
1687	970
11146	970
55027	970
113174	970
599	973
478	976
944	976
1047	976
1902	976
1903	976
2137	976
3354	976
3358	976
3956	976
7922	976
10345	976
10803	976
11006	976
26580	976
51704	976
55830	976
57156	976
57720	976
81544	976
93377	976
134285	976
3956	977
387778	983
695	984
1459	984
1460	984
6857	984
8468	984
8829	984
10921	984
29777	984
57018	984
80059	984
114897	984
323	987
582	987
1493	987
3817	987
6505	987
29843	987
54940	987
79608	987
84957	987
158787	987
10286	988
55702	988
4735	989
5998	989
23580	989
55752	989
55964	989
4109	990
64881	990
139067	990
10534	991
119504	991
6500	994
7529	994
10971	994
23291	994
64764	994
991	996
4085	996
30011	996
51343	996
51433	996
119504	996
246184	996
388272	996
23291	997
3956	1000
6442	1000
9450	1000
30851	1000
56104	1000
84727	1000
150280	1000
30851	1002
56104	1002
56109	1002
58477	1002
84727	1002
92369	1002
150280	1002
4085	1009
9212	1009
11248	1009
11326	1009
23552	1009
30851	1009
56104	1009
58477	1009
79844	1009
116835	1009
135458	1009
150280	1009
405753	1009
645121	1009
323	1012
1670	1012
3956	1012
3958	1012
9450	1012
10648	1012
116372	1012
160065	1012
338328	1012
387911	1012
991	1017
6386	1017
51343	1017
55957	1017
64689	1017
342527	1017
387778	1017
1017	1018
595	1019
1032	1019
3326	1019
3817	1019
8468	1019
55212	1019
203068	1019
595	1020
6382	1020
8788	1020
9158	1020
645121	1020
595	1021
1032	1021
3326	1021
3817	1021
9450	1021
10518	1021
93436	1021
923	1022
2071	1022
2199	1022
2952	1022
4331	1022
94235	1022
892	1024
9412	1024
9440	1024
29079	1024
10614	1025
124790	1025
595	1026
991	1026
1017	1026
1022	1026
6050	1026
595	1027
991	1027
1017	1027
595	1028
51537	1032
1017	1033
8655	1039
140735	1039
257236	1039
8760	1040
1068	1041
1386	1041
2958	1041
7070	1041
10018	1041
54951	1041
57696	1041
80185	1041
127829	1041
712	1047
7474	1047
9427	1047
10329	1047
11085	1047
55515	1047
79867	1047
83539	1047
84439	1047
93145	1047
148109	1047
221188	1047
347730	1047
387837	1047
1460	1059
6146	1059
6857	1059
7572	1059
23481	1059
27341	1059
29777	1059
80059	1059
127833	1059
147808	1059
283899	1059
284119	1059
2355	1060
3159	1060
4113	1060
4204	1060
6122	1060
6137	1060
6142	1060
6838	1060
10360	1060
23378	1060
23466	1060
29777	1060
51177	1060
57215	1060
64769	1060
64946	1060
79727	1060
84722	1060
2339	1063
9587	1063
10082	1063
63915	1063
66036	1063
89941	1063
10345	1068
801	1069
1068	1069
2512	1069
6139	1069
90141	1069
133957	1069
157574	1069
340578	1069
801	1070
1068	1070
3487	1070
5368	1070
5371	1070
7125	1070
90141	1070
126364	1070
133957	1070
157574	1070
340578	1070
27122	1088
941	1102
567	1104
2256	1105
283899	1105
1659	1106
2256	1106
29777	1106
2355	1107
3065	1107
3836	1107
5928	1107
5931	1107
7745	1107
8099	1107
10320	1107
1459	1108
1616	1108
3065	1108
3836	1108
3838	1108
4085	1108
5928	1108
5931	1108
8099	1108
11075	1108
27287	1108
1646	1109
6610	1109
8649	1109
9528	1109
3598	1111
7529	1111
10971	1111
57147	1111
64764	1111
80746	1112
163590	1112
4240	1116
57709	1116
84866	1116
5867	1121
5868	1121
5873	1121
5874	1121
5875	1121
9230	1121
10981	1121
11031	1121
51560	1121
55647	1121
5867	1122
5868	1122
5873	1122
5874	1122
5875	1122
9230	1122
10981	1122
11031	1122
51560	1122
55647	1122
1756	1137
5073	1137
9238	1137
84861	1137
1136	1140
1137	1140
1143	1140
1144	1140
3359	1140
6855	1140
7379	1140
55194	1140
56674	1140
405753	1140
3568	1141
254531	1144
2357	1147
3326	1147
4793	1147
8517	1147
740	1152
5716	1152
6610	1152
7088	1152
10562	1152
22820	1152
27287	1152
140462	1152
4114	1158
4240	1158
51649	1158
53339	1158
55243	1158
127829	1158
338872	1158
7070	1159
26292	1159
140462	1159
285855	1159
1827	1160
4240	1160
51649	1160
140462	1160
338872	1160
8450	1161
8533	1161
9318	1161
10980	1161
10987	1161
1017	1163
6500	1163
51343	1163
342527	1163
387778	1163
1017	1164
51343	1164
342527	1164
387778	1164
273	1173
1175	1173
10921	1173
51429	1173
55738	1173
950	1174
2512	1174
2833	1174
3300	1174
3816	1174
4100	1174
4107	1174
10312	1174
28987	1174
55027	1174
340547	1174
51429	1175
55738	1175
85021	1175
695	1176
5292	1176
9212	1176
9725	1176
25818	1176
26985	1176
51092	1176
79012	1176
3354	1182
3958	1182
8698	1182
9653	1182
56674	1182
252839	1182
317719	1182
56674	1184
252839	1184
2357	1186
3354	1186
3958	1186
3964	1186
4735	1186
7277	1186
7780	1186
10948	1186
11041	1186
28962	1186
51079	1186
56674	1186
79844	1186
84553	1186
346689	1186
10960	1191
6137	1195
6428	1195
51631	1195
51631	1198
79753	1198
11157	1207
1687	1209
1902	1209
3995	1209
10803	1209
54940	1209
27342	1211
27342	1213
11004	1261
978	1265
3306	1265
3312	1265
4733	1265
4879	1265
4938	1265
5191	1265
8480	1265
9846	1265
22977	1265
23038	1265
27287	1265
55735	1265
55794	1265
57179	1265
64854	1265
373863	1265
7111	1266
10391	1266
3904	1277
5176	1277
8974	1277
11328	1277
114897	1277
2131	1278
3561	1278
3904	1278
6122	1278
27348	1278
51649	1278
3904	1282
4292	1282
4313	1282
11328	1282
114897	1282
2267	1284
3904	1284
4292	1284
4313	1284
8974	1284
11328	1284
26232	1284
114897	1284
1962	1289
3904	1289
4313	1289
8974	1289
80311	1289
114897	1289
338761	1289
3904	1290
4313	1290
8974	1290
11328	1290
80311	1290
433	1291
1670	1291
2137	1291
2615	1291
3594	1291
3904	1291
4062	1291
4069	1291
4313	1291
4314	1291
6013	1291
7474	1291
7480	1291
7483	1291
8614	1291
8974	1291
9212	1291
9450	1291
10394	1291
25963	1291
26232	1291
51649	1291
54361	1291
57106	1291
57151	1291
64100	1291
84439	1291
89780	1291
116372	1291
160065	1291
338328	1291
339168	1291
1670	1292
1908	1292
3594	1292
3904	1292
4069	1292
4313	1292
5267	1292
6013	1292
6038	1292
7040	1292
7078	1292
7483	1292
8974	1292
10394	1292
26232	1292
27120	1292
54361	1292
56934	1292
89780	1292
114897	1292
116372	1292
129080	1292
139067	1292
160065	1292
338328	1292
338761	1292
3904	1293
3956	1293
26232	1293
51649	1293
114897	1293
3904	1295
4313	1295
5201	1295
5202	1295
5203	1295
8974	1295
9370	1295
338761	1295
3904	1301
4313	1301
8974	1301
25963	1301
79630	1301
80311	1301
114897	1301
387911	1301
3904	1303
4313	1303
6678	1303
8974	1303
26232	1303
26270	1303
114897	1303
387911	1303
3904	1305
4313	1305
7922	1305
3904	1307
4313	1307
8974	1307
114897	1307
941	1312
963	1312
1902	1312
4070	1312
1329	1327
1903	1327
7381	1329
4070	1337
1329	1340
1903	1340
3354	1340
5030	1340
7381	1340
7388	1340
27089	1340
51079	1340
55092	1340
56928	1340
65992	1340
79608	1340
131474	1340
253782	1340
801	1345
1329	1345
1903	1345
7381	1345
7388	1345
1329	1347
1329	1350
7434	1355
7922	1355
55800	1355
113174	1355
10018	1356
950	1362
1047	1362
1088	1362
1140	1362
1902	1362
3249	1362
3956	1362
4070	1362
4277	1362
6013	1362
9212	1362
10047	1362
10394	1362
26232	1362
27120	1362
55800	1362
90273	1362
160065	1362
221188	1362
283870	1362
10562	1363
6610	1368
6692	1368
740	1371
23788	1371
55794	1371
283237	1371
9212	1373
10268	1373
55217	1373
374291	1373
652	1382
5055	1382
6610	1382
10562	1382
10669	1382
26292	1382
27287	1382
27294	1382
51530	1382
57035	1382
140462	1382
5998	1384
4253	1385
3726	1386
8061	1386
3312	1387
4109	1387
6773	1387
9532	1387
11328	1387
27287	1387
55794	1387
1047	1388
26232	1388
64786	1388
55872	1393
566	1398
740	1398
3965	1398
4938	1398
8495	1398
23635	1398
25904	1398
30011	1398
51517	1398
55794	1398
81618	1398
340578	1398
24138	1399
51517	1399
10570	1400
201965	1401
1453	1407
6500	1407
79734	1407
1453	1408
6500	1408
1417	1413
1413	1414
1417	1414
8548	1414
23314	1414
64761	1414
1447	1417
123811	1421
3904	1427
29078	1427
740	1429
1777	1429
2266	1429
4879	1429
5191	1429
6610	1429
9846	1429
11017	1429
25904	1429
27287	1429
55794	1429
81618	1429
283237	1429
1455	1432
5191	1432
9261	1432
740	1445
4879	1445
5191	1445
6610	1445
27287	1445
90362	1452
284680	1452
340069	1452
2512	1453
10687	1453
51368	1453
54851	1453
56001	1453
84062	1453
84861	1453
90362	1453
221154	1453
1455	1456
4107	1456
4277	1456
4853	1456
8788	1456
10687	1456
27091	1456
1460	1457
1616	1457
2794	1457
6382	1457
8479	1457
9513	1457
10921	1457
23133	1457
23481	1457
25766	1457
51225	1457
54765	1457
55657	1457
57018	1457
57476	1457
84717	1457
128408	1457
136263	1457
1616	1459
2794	1459
6382	1459
8668	1459
8829	1459
9513	1459
10138	1459
10238	1459
10614	1459
10921	1459
23481	1459
25766	1459
50717	1459
57476	1459
64900	1459
84502	1459
84717	1459
114882	1459
124790	1459
128408	1459
283899	1459
284119	1459
1459	1460
2794	1460
8479	1460
10138	1460
10238	1460
10614	1460
10921	1460
57018	1460
57476	1460
84717	1460
128408	1460
582	1464
944	1464
3623	1464
3956	1464
3958	1464
3964	1464
9212	1464
26232	1464
30010	1464
56934	1464
91464	1464
150160	1464
373863	1464
2873	1466
3312	1466
27287	1466
5984	1469
5913	1471
6610	1471
10562	1471
57035	1471
4292	1472
50617	1472
57035	1472
3034	1474
6839	1474
7070	1474
10165	1474
23208	1474
26292	1474
27294	1474
140462	1474
375298	1474
54472	1477
8974	1479
865	1485
3065	1487
3965	1487
6285	1487
10320	1487
84458	1487
740	1488
939	1488
3065	1488
3965	1488
4879	1488
5191	1488
9846	1488
10320	1488
11017	1488
23038	1488
27287	1488
55794	1488
56107	1488
57179	1488
81618	1488
84277	1488
84458	1488
373863	1488
978	1490
1317	1490
3249	1490
4853	1490
5304	1490
7483	1490
7922	1490
10516	1490
11085	1490
51050	1490
80864	1490
84892	1490
160065	1490
1006	1495
56998	1495
150280	1495
1006	1496
30851	1496
56998	1496
150280	1496
1006	1499
56998	1499
1006	1500
30851	1500
84861	1500
1006	1501
30851	1501
56474	1503
566	1511
27092	1511
57035	1511
80864	1511
112476	1511
147166	1511
5913	1512
6839	1512
7070	1512
10165	1512
26292	1512
26353	1512
57338	1512
112609	1512
140462	1512
1469	1514
1474	1514
1511	1514
1515	1514
1474	1515
6610	1515
6839	1515
10018	1515
23208	1515
26292	1515
26353	1515
27294	1515
27348	1515
51023	1515
60492	1515
285855	1515
1903	1523
2137	1523
2833	1523
3354	1523
4109	1523
4714	1523
7434	1523
7780	1523
7922	1523
10228	1523
11041	1523
11211	1523
26580	1523
51704	1523
55454	1523
55630	1523
57147	1523
81544	1523
221074	1523
1047	1525
566	1528
740	1528
939	1528
968	1528
1511	1528
1903	1528
3561	1528
3965	1528
4793	1528
5191	1528
6610	1528
11017	1528
23038	1528
27287	1528
55794	1528
79447	1528
84108	1528
84277	1528
283237	1528
2885	1540
84458	1543
1562	1558
915	1595
1140	1595
1317	1595
1902	1595
3737	1595
10653	1595
10668	1595
26580	1595
55194	1595
55800	1595
56101	1595
56110	1595
56145	1595
58985	1595
59271	1595
64091	1595
81544	1595
83795	1595
93436	1595
347730	1595
1175	1601
4100	1601
5304	1601
11328	1601
30011	1601
50674	1601
1948	1603
23023	1603
57156	1603
387921	1603
740	1605
26232	1605
27287	1605
51704	1605
56107	1605
283237	1605
4849	1606
79734	1606
2874	1613
116138	1613
23567	1616
54765	1616
54819	1616
7111	1627
10391	1627
10552	1627
54472	1627
1329	1629
3155	1629
7133	1629
11019	1629
55157	1629
64968	1629
84693	1629
134266	1629
152926	1629
284273	1629
326625	1629
941	1633
2840	1633
26097	1633
91433	1633
339168	1633
340547	1633
79991	1634
133121	1635
830	1639
832	1639
10121	1639
10671	1639
54940	1639
84516	1639
2873	1643
5201	1643
5202	1643
8450	1643
8533	1643
10534	1643
10980	1643
10987	1643
740	1645
1646	1645
3216	1645
3568	1645
6610	1645
9528	1645
51530	1645
60370	1645
3216	1646
3965	1646
9528	1646
6185	1650
51517	1653
5408	1656
57532	1656
526	1657
534	1657
245973	1657
10286	1659
104	1662
3024	1662
3159	1662
4113	1662
6204	1662
9643	1662
10360	1662
23378	1662
29777	1662
51634	1662
55720	1662
79727	1662
84305	1662
153443	1662
284119	1662
3275	1663
10294	1663
10534	1663
5708	1666
10488	1666
79607	1666
84861	1674
1677	1676
2189	1676
11017	1676
25904	1676
27287	1676
55794	1676
121665	1676
140290	1676
373863	1676
2189	1677
958	1687
2041	1687
2993	1687
6327	1687
54940	1687
58477	1687
255809	1687
284369	1687
340547	1687
1633	1716
1902	1719
2077	1719
4070	1719
90701	1719
93436	1719
146330	1719
404636	1719
1819	1725
7040	1725
54869	1725
740	1727
57142	1727
10238	1729
3275	1730
29984	1730
55505	1736
92259	1738
4355	1739
7529	1739
64130	1739
64764	1739
284021	1739
181	1741
6605	1755
57035	1755
147166	1755
81565	1756
273	1759
740	1759
2885	1759
10687	1759
27287	1759
51429	1759
7529	1762
64764	1762
64854	1762
1039	1763
3300	1763
4109	1763
6602	1763
7266	1763
10294	1763
10728	1763
28987	1763
83648	1763
1047	1777
8879	1777
387911	1777
8655	1780
140735	1780
140735	1781
140735	1783
2885	1785
51429	1785
64786	1785
1902	1793
2885	1793
2993	1793
6327	1793
51744	1793
84892	1793
340547	1793
8440	1796
171483	1796
9532	1802
58526	1802
10570	1808
10570	1809
27287	1819
5929	1822
11091	1822
652	1824
6610	1824
10562	1824
57035	1824
1901	1829
1902	1829
3249	1829
4070	1829
5292	1829
8402	1829
8741	1829
8788	1829
9212	1829
51097	1829
84727	1829
92369	1829
652	1830
6610	1830
10562	1830
23208	1830
57035	1830
81628	1831
3958	1836
11326	1836
27076	1836
89978	1836
